business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': 45.06607959999999, 'lng': -122.8000039}, 'viewport': {'northeast': {'lat': 45.0675242302915, 'lng': -122.7990039197085}, 'southwest': {'lat': 45.0648262697085, 'lng': -122.8017018802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Wood Pellet Products,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108836038684362396802"">Shawn Jones</a>'], 'photo_reference': 'AW30NDxa-xsSUjWJYb_Q7liP_juH7vPpWOpSHSDCeLFIx3s6Kkygt_yjCf6BXDORfq-wkg9l3wDWfOdYGjeJNz50ov14lF8a56_EcPRs4vuL9SyCXI2gGl2xd2KJ2gtLfRLm_5jQiAPuAkfDCVEur7kvjPWHUUkLs4L-enZiz-2X96k_bFc6', 'width': 3024}]",ChIJz53q9_7hv1QRe6c7YQTvpOU,"{'compound_code': '358X+CX Mount Angel, OR, USA', 'global_code': '84QV358X+CX'}",5.0,ChIJz53q9_7hv1QRe6c7YQTvpOU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",14.0,"190 South Main Street, Mount Angel",,
OPERATIONAL,"{'location': {'lat': 45.0634489, 'lng': -122.7983758}, 'viewport': {'northeast': {'lat': 45.0647663802915, 'lng': -122.7970267697085}, 'southwest': {'lat': 45.0620684197085, 'lng': -122.7997247302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mt Angel Oktoberfest,,"[{'height': 507, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104731460210466162241"">Mt Angel Oktoberfest</a>'], 'photo_reference': 'AW30NDyknAuVEO_WCYOTvnvhpAnFwkCelLmQmE2EhYK9cWT-BySYJ4Nljf2V_Zt3i4PXIIDyr232DaUAwuplhz-0ytgfGuubfpzGgELRWtbBbhyCGe3_fsMh9NDidfzWdZ0hpZnI0dV8uW5SyEubuRKfPhCrBDsLTkdxSiwueLhSZMtWwBfw', 'width': 901}]",ChIJ6X4I1v3hv1QR8VnsGfGf4xQ,"{'compound_code': '3672+9J Mount Angel, OR, USA', 'global_code': '84QV3672+9J'}",4.6,ChIJ6X4I1v3hv1QR8VnsGfGf4xQ,GOOGLE,"['tourist_attraction', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1192.0,"5 North Garfield Street, Mount Angel",,
OPERATIONAL,"{'location': {'lat': 45.1521443, 'lng': -122.8778334}, 'viewport': {'northeast': {'lat': 45.15344193029149, 'lng': -122.8763277197085}, 'southwest': {'lat': 45.15074396970849, 'lng': -122.8790256802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Denny's,{'open_now': True},"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115565841623172748664"">M P</a>'], 'photo_reference': 'AW30NDy3B5q92ly8d0h32v9XORcy6CyiM0sZXAPjPS7ChKWXNpwr9qI340v191Dt_F7M48hyy1VAQeDc-fR91OIpr_UfehdaisTnIL5koS9_nzPwEE6GuZcOC-YXY9R4G3JNJjfjlYvrPm9KuXzRIjOfuA4q8OOEAKDir1uEIkoM4nALma6w', 'width': 4032}]",ChIJQ75JT0BclVQRKXAmfIApxNY,"{'compound_code': '542C+VV Woodburn, OR, USA', 'global_code': '84QV542C+VV'}",3.9,ChIJQ75JT0BclVQRKXAmfIApxNY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1756.0,"2919 Tom Tennant Drive, Woodburn",1.0,
OPERATIONAL,"{'location': {'lat': 45.153617, 'lng': -122.8795512}, 'viewport': {'northeast': {'lat': 45.1550108302915, 'lng': -122.8782708197085}, 'southwest': {'lat': 45.1523128697085, 'lng': -122.8809687802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Panera Bread,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117737852100251397272"">Maria Hernandez</a>'], 'photo_reference': 'AW30NDzPtTRYjskglkRsrqaMf8B5juwck0n8o_zQL7leYndVVvFHRgINuVyV-m3gxJIo79h5WJQo9QZozyt1JQhNn11LO4AWoCDTbXUqLZbIKa7pb__VVPMvdfrNRIPkDhJQBWz_YhnWWdlqyc2PO0LnXj2WDM9p4Hv8nVuAKowoYlaR4rXZ', 'width': 4032}]",ChIJDc_4-QJdlVQRorx8jMiUJjk,"{'compound_code': '543C+C5 Woodburn, OR, USA', 'global_code': '84QV543C+C5'}",3.3,ChIJDc_4-QJdlVQRorx8jMiUJjk,GOOGLE,"['cafe', 'meal_takeaway', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",345.0,"3000 Sprague Lane, Woodburn",2.0,
OPERATIONAL,"{'location': {'lat': 45.1527992, 'lng': -122.8809676}, 'viewport': {'northeast': {'lat': 45.1542122802915, 'lng': -122.8795664697085}, 'southwest': {'lat': 45.1515143197085, 'lng': -122.8822644302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Red Robin Gourmet Burgers and Brews,{'open_now': True},"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108421726648603703357"">Red Robin Gourmet Burgers and Brews</a>'], 'photo_reference': 'AW30NDxzqh5Evsz6MzKayPKKkw8zjfsZt2cRodPst82t4aNPEzy270VdOcmd9DmZ8ABuGdRipG8HChdKCiKBDtpwVXJ0P5yj3S0Su8CNhcKGNE-l-efW11ulNHpjW_lMFQPEouejSfzec0eq0PkcvMMxHca1qR2ev0SGd4TjMzCfI3ztFZ-X', 'width': 1080}]",ChIJH_XuEUNclVQRHP4wqGcyPPk,"{'compound_code': '5439+4J Woodburn, OR, USA', 'global_code': '84QV5439+4J'}",4.0,ChIJH_XuEUNclVQRHP4wqGcyPPk,GOOGLE,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",1806.0,"3060 Sprague Lane, Woodburn",2.0,
OPERATIONAL,"{'location': {'lat': 45.15751299999999, 'lng': -122.87665}, 'viewport': {'northeast': {'lat': 45.1588240802915, 'lng': -122.8752153197085}, 'southwest': {'lat': 45.1561261197085, 'lng': -122.8779132802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107769201631734711386"">K T</a>'], 'photo_reference': 'AW30NDwrN7-HDk_O38jIkOEBFvC3_M21ngYLrKBtmXEIcswKsNUG8OUhgOF0q7NbfgK41zUROqE9dp9rQQkrRj-nc2DA8Ya4DTtRG2LSSCRB4QVzvBr_MIMGh0SfsIajRIyNHOiinJO9mUArcJ0vHmsdsXWBe3xSCdX1CpoSXNVmj2gB7B2c', 'width': 3456}]",ChIJe1GfkURclVQR-ePtnTpCllY,"{'compound_code': '545F+28 Woodburn, OR, USA', 'global_code': '84QV545F+28'}",4.0,ChIJe1GfkURclVQR-ePtnTpCllY,GOOGLE,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",308.0,"1001 North Arney Road, Woodburn",2.0,
OPERATIONAL,"{'location': {'lat': 45.1530723, 'lng': -122.8821716}, 'viewport': {'northeast': {'lat': 45.1542910302915, 'lng': -122.8807517197085}, 'southwest': {'lat': 45.1515930697085, 'lng': -122.8834496802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Elmer's Restaurant,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114391953356916497972"">Michael John Angeles</a>'], 'photo_reference': 'AW30NDwsqdc8wagHiOCrPQ_pPfqitV1M0pMiFT5qTjJZr4wLEO-wehCv4JlIo2-4Nv8fs63skxyF4eBWRQv9eJFRO6mpxUIqRXUMe90pxh5rXeAcCxCsOtr082Vi9NZmv8TqRlX9KY4sOh07s4PxOdiwAYCH6Udv2LBLrK8xE3NfFtX-lpjx', 'width': 5312}]",ChIJ6UHf4mlclVQRpFEam40HvdU,"{'compound_code': '5439+64 Woodburn, OR, USA', 'global_code': '84QV5439+64'}",4.1,ChIJ6UHf4mlclVQRpFEam40HvdU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1608.0,"255 North Arney Road, Woodburn",2.0,
OPERATIONAL,"{'location': {'lat': 45.15278329999999, 'lng': -122.883025}, 'viewport': {'northeast': {'lat': 45.15410353029149, 'lng': -122.8817092197085}, 'southwest': {'lat': 45.1514055697085, 'lng': -122.8844071802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sushi Brothers,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116392137639905637017"">Angela Ivey</a>'], 'photo_reference': 'AW30NDw60-0YNWTuAAKH2-BEEbPS0-n30VGDZUkpz1jpM1c8--criiHGJIVxBqUteZrQ9um5g_HAuL9P1Yn_LY-yqOWnPxSj_NnH9eIBa9fHfwhjw8Tuki7OCP0GNxBjSCKHXvVnH1w1HO_vG8WX7L5o6Yb27o6MfCUIgPWfoUltzsV083a8', 'width': 4048}]",ChIJBSMV7GlclVQRi2Byrl3oDKU,"{'compound_code': '5438+4Q Woodburn, OR, USA', 'global_code': '84QV5438+4Q'}",4.1,ChIJBSMV7GlclVQRi2Byrl3oDKU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",489.0,"111 North Arney Road, Woodburn",2.0,
OPERATIONAL,"{'location': {'lat': 45.151526, 'lng': -122.8845456}, 'viewport': {'northeast': {'lat': 45.15305238029151, 'lng': -122.8835174197085}, 'southwest': {'lat': 45.15035441970851, 'lng': -122.8862153802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chipotle Mexican Grill,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103221294881180638409"">Helix Maxter</a>'], 'photo_reference': 'AW30NDyC85xc5pYd36RT4btefdX0d7ZwQZOFGXS89kvVs_8fY-kQ9gaCp-GhEHRlI1f7_A1OFv70YVSjb5jKQwJrg0-EuQtt2pTNjyvBMlCG8iFtX_KdaHC2PbMqKek67H0F0pdYBuJ8n5UI9IBdL-rQSQfV1kysDpDHhH1sTUq9LsLZveeE', 'width': 3264}]",ChIJfQJV1WtclVQRO8BbOURMJ0c,"{'compound_code': '5428+J5 Woodburn, OR, USA', 'global_code': '84QV5428+J5'}",4.1,ChIJfQJV1WtclVQRO8BbOURMJ0c,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",651.0,"105 North Arney Road, Woodburn",1.0,
OPERATIONAL,"{'location': {'lat': 45.18691, 'lng': -122.8006016}, 'viewport': {'northeast': {'lat': 45.18827123029149, 'lng': -122.7991217197085}, 'southwest': {'lat': 45.18557326970849, 'lng': -122.8018196802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tacos diana,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101747518469875412219"">TC Holmes (TangoCharliePDX)</a>'], 'photo_reference': 'AW30NDx_Tec3cEJkNtRDTzZUwh2m49QlzHSH4z4rG2ytQz3Gxb-iFM7yoDpqwxBhaRcPME79X7-g3P9blBh6l7D-gPbRXBL6uD9xt6AtXYBXVKWeTBK2tl6P0YQAyT-neNbMZmQun_Op1LiMBQ71BoiBzom66B8Dyon-7M7Ddvh11DrJtm4', 'width': 1920}]",ChIJhUa3ZHpnlVQRCcnciRfAebY,"{'compound_code': '55PX+QQ Hubbard, OR, USA', 'global_code': '84QV55PX+QQ'}",4.4,ChIJhUa3ZHpnlVQRCcnciRfAebY,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",121.0,"4515 N, Pacific Highway, Hubbard",,
OPERATIONAL,"{'location': {'lat': 45.0684734, 'lng': -122.7992807}, 'viewport': {'northeast': {'lat': 45.0698387302915, 'lng': -122.7979871197085}, 'southwest': {'lat': 45.0671407697085, 'lng': -122.8006850802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bing's Happy Garden Inc,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108583889680414429698"">Lena Chen</a>'], 'photo_reference': 'AW30NDx-8FaFi2rj-WJYJaCxbyGmWgVn4ovEt4EVWk_BgFEgKjTWErQWChK4UdhR3Xpe_rltYeAIvv6Sob6zUozJPuucQZFJYsi1--BmF639bvffMfhUMHDjcijDMiv6pAv4YfiL-Sa4vPkPG5JcXUgYfjfKFolKmWTK0Yp40sQrx_F-4Zgz', 'width': 4032}]",ChIJydhm4v3hv1QREgRR5Ts3Psc,"{'compound_code': '3692+97 Mount Angel, OR, USA', 'global_code': '84QV3692+97'}",4.0,ChIJydhm4v3hv1QREgRR5Ts3Psc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",93.0,"125 North Main Street, Mount Angel",,
OPERATIONAL,"{'location': {'lat': 45.1805411, 'lng': -122.8057786}, 'viewport': {'northeast': {'lat': 45.1818637302915, 'lng': -122.8043431697085}, 'southwest': {'lat': 45.1791657697085, 'lng': -122.8070411302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,"Señor Lopez Restaurant, Taqueria",{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116621950413573263421"">Joe Wisecaver</a>'], 'photo_reference': 'AW30NDyPiLRNl9GLukbvdipCgdS7xz6mLfgXpBDfwJT_kTmwFo_MQOeT0vo1TkAD-cB2ETxlAVJ68Q3qzO1FCthjydmt8q7-jdy5VY_rJSix6N3uGiQ60Qfta_viiruqwxu6Q1lWhcuEmVyVrD5xDe5S-2dzXe_FthFFlVIjZtCqA6HNXFak', 'width': 4032}]",ChIJBQtT6GJnlVQRXuGRunkcCRE,"{'compound_code': '55JV+6M Hubbard, OR, USA', 'global_code': '84QV55JV+6M'}",4.6,ChIJBQtT6GJnlVQRXuGRunkcCRE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",182.0,"3075 E Street, Hubbard",2.0,
OPERATIONAL,"{'location': {'lat': 45.1559524, 'lng': -122.8716049}, 'viewport': {'northeast': {'lat': 45.1571373302915, 'lng': -122.8702715697085}, 'southwest': {'lat': 45.1544393697085, 'lng': -122.8729695302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Country Cottage Restaurant,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106274819900606289294"">Willis Anderson</a>'], 'photo_reference': 'AW30NDxvtdd57Mbc9qakIjuRcFDymqRx-UjEWbxmVDB3_ZGztIIsehivjMX2Bj1p2HoDGNK94CiYvM3hUbpph__6NKcr8UYGr0ZEEJRjYRlvRjCr8zS1iAbgX70G7FCp3KleRiD7YLiSinfIj4amtlb7QVNjhGQBJWJsFtY0u-regqn005H4', 'width': 4032}]",ChIJnzht1kFclVQReHW2qjsDvlY,"{'compound_code': '544H+99 Woodburn, OR, USA', 'global_code': '84QV544H+99'}",4.5,ChIJnzht1kFclVQReHW2qjsDvlY,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",571.0,"1776 Country Club Road, Woodburn",1.0,
OPERATIONAL,"{'location': {'lat': 45.1377468, 'lng': -122.8439015}, 'viewport': {'northeast': {'lat': 45.1390365302915, 'lng': -122.8425007197085}, 'southwest': {'lat': 45.1363385697085, 'lng': -122.8451986802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Arctic Circle,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105259332231008541693"">LoveAPitRescue</a>'], 'photo_reference': 'AW30NDwe9Ckhd0AuY-Q_CNPqr-5Jgib0r503pM-JiK44MjoD5gw4o-lHkpBfZWF8Sa3LNmGbm4vqRIvgtKmtHgd5o-mTipeHwdnvtsYd6FjQsc8S7y9XjGYz2ksvC7dN7sYh8CeiBjqLp2yXcuaHBdnEnjyAAHCVbY0AXWD39nC1LNOpgJRk', 'width': 4160}]",ChIJs9cvTZ1elVQRIAyNm9YnfiU,"{'compound_code': '45Q4+3C Woodburn, OR, USA', 'global_code': '84QV45Q4+3C'}",4.1,ChIJs9cvTZ1elVQRIAyNm9YnfiU,GOOGLE,"['meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",981.0,"315 North Pacific Highway, Woodburn",1.0,
OPERATIONAL,"{'location': {'lat': 45.15063329999999, 'lng': -122.8768793}, 'viewport': {'northeast': {'lat': 45.15196298029149, 'lng': -122.8756124197085}, 'southwest': {'lat': 45.14926501970849, 'lng': -122.8783103802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,{'open_now': True},"[{'height': 1998, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113293597427961579086"">Alberto Froylan</a>'], 'photo_reference': 'AW30NDx8U64SiolXnP8ObNc6cOgE-f8KeKSkC96CR_RrJFbMAFB1e9f6gMbQKRKwtOMoea5uqxqfQstdQJRFrO8gB8uYD9NNVsmnY5zHYm4XbZihUSB-4i-E2qixiVsXKPEhd9l95OOWlsZKERcbHxyYOWT-GkNKSfw4fktMpapMeIy8iOu8', 'width': 2340}]",ChIJi9q3M0BclVQRrTwWv5R2Q8k,"{'compound_code': '542F+76 Woodburn, OR, USA', 'global_code': '84QV542F+76'}",3.8,ChIJi9q3M0BclVQRrTwWv5R2Q8k,GOOGLE,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",1496.0,"2910 Newberg Highway, Woodburn",1.0,
OPERATIONAL,"{'location': {'lat': 45.15177959999999, 'lng': -122.837593}, 'viewport': {'northeast': {'lat': 45.15313158029149, 'lng': -122.8361550697085}, 'southwest': {'lat': 45.15043361970849, 'lng': -122.8388530302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pizza Hut,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103221294881180638409"">Helix Maxter</a>'], 'photo_reference': 'AW30NDxhB4o4h1V7p1eI7Xd2pjd5ZEXIdYHoDYkX1gI0amkXQ36NKrUJImrTI0PyzOjo8OqWbyH5uYYYx_y-bxpQWcUJkwSHsJ4NIQLdYXdlkmGX8OyeUBb4q9l_tKttdmA69ZFL_vl8PPyBE7yC78k_6zcnjjjPT-Zcn15-Wpm-eeBu2Smw', 'width': 3264}]",ChIJXVxDFs1dlVQRGsdJAsPhVGU,"{'compound_code': '5526+PX Woodburn, OR, USA', 'global_code': '84QV5526+PX'}",3.4,ChIJXVxDFs1dlVQRGsdJAsPhVGU,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",284.0,"1425 Mount Hood Avenue, Woodburn",1.0,
OPERATIONAL,"{'location': {'lat': 45.1504407, 'lng': -122.8326173}, 'viewport': {'northeast': {'lat': 45.15174143029149, 'lng': -122.8310255697085}, 'southwest': {'lat': 45.1490434697085, 'lng': -122.8337235302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Los Cabos Mexican Restaurant,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104655223547804837281"">Johnny Chavez</a>'], 'photo_reference': 'AW30NDxcleozmFLDmwCyK9XTjcs5F5YihfBDMA7ttmPvLD7HXoliT3hY8Bmubg3YxVAFcOEtY_B0G8SPcmJuiAF4vcxpY_4m-T5TZPRUan7vkFXNexelok0VDMciExv0bplSjSDmZ3SfJDiHcajgC_iCdQMZfEjTWP1WPuqIwK7fYXy827rE', 'width': 4032}]",ChIJr2xOj9FdlVQRIi-3o2Ah0lI,"{'compound_code': '5528+5X Woodburn, OR, USA', 'global_code': '84QV5528+5X'}",3.7,ChIJr2xOj9FdlVQRIi-3o2Ah0lI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",496.0,"1565 North Pacific Highway, Woodburn",2.0,
OPERATIONAL,"{'location': {'lat': 45.15167, 'lng': -122.8339966}, 'viewport': {'northeast': {'lat': 45.1529673802915, 'lng': -122.8325094697085}, 'southwest': {'lat': 45.1502694197085, 'lng': -122.8352074302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Shari's Cafe and Pies,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102874208637962679534"">Dave W</a>'], 'photo_reference': 'AW30NDw8Wc2NekHYdWeXSwF9EAd2XdAfaEqfzFpJRiNjC8Ph6w4QJ6wbcHmQP1m2WbYmvwZwHhReMaXzaYXVBWayg3eD0uRi4yTibxpZ87MKHpgdmJd2nNjWErXakKsKeb2qKJUjtrLJ1A60mPk6OvbB5mUTdonCpDkcDXfZRUsQ5yi8R69K', 'width': 4032}]",ChIJ-8ue_NFdlVQRHtkWUyTVuYM,"{'compound_code': '5528+MC Woodburn, OR, USA', 'global_code': '84QV5528+MC'}",3.5,ChIJ-8ue_NFdlVQRHtkWUyTVuYM,GOOGLE,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",839.0,"1543 Mount Hood Avenue, Woodburn",2.0,
OPERATIONAL,"{'location': {'lat': 45.1425743, 'lng': -122.8569641}, 'viewport': {'northeast': {'lat': 45.14382318029151, 'lng': -122.8554447697085}, 'southwest': {'lat': 45.14112521970851, 'lng': -122.8581427302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lupitas Restaurant,{'open_now': False},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103221294881180638409"">Helix Maxter</a>'], 'photo_reference': 'AW30NDz4hn6kWkmFXpEQ4B5rlqYiHebbshXEKVbdvz1ZakAPyEJzs8sRdJNdU81eRcuWpUeoLvEP0-m6vzU2KpR_835pkV1LfeKmxe--__vUaMaOheJXWaO2auMaHXuXxTb0IHbpgtWfYl5kNJBQ3L2sq2mLe5kMJy6z5wOGVeMVchwrWvUB', 'width': 3264}]",ChIJg4vDjCRclVQRDs4qSt4d7qo,"{'compound_code': '44VV+26 Woodburn, OR, USA', 'global_code': '84QV44VV+26'}",3.9,ChIJg4vDjCRclVQRDs4qSt4d7qo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",86.0,"311 North Front Street, Woodburn",2.0,
OPERATIONAL,"{'location': {'lat': 45.13803859999999, 'lng': -122.8433432}, 'viewport': {'northeast': {'lat': 45.13928303029149, 'lng': -122.8419700197085}, 'southwest': {'lat': 45.1365850697085, 'lng': -122.8446679802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Domino's Pizza,{'open_now': True},"[{'height': 1253, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100462794778007037824"">Domino&#39;s Pizza</a>'], 'photo_reference': 'AW30NDyUwPDqOQB1byQ2tKtvBsNEAQ3sI6O9XRNdVgMDwcZh9u8bbx1Rizuu3ENX_EpVEacfcxKi-SooczXQp2nEkQzpAWGpDqfn6qeGvOil8WYykaKb89i4Vzymx4qnH5s1ZMurB2Q97LjWXdo2Od9NxM5JewUuzUl0K_jWzJv32XqHmWYJ', 'width': 1080}]",ChIJV8bfMH1clVQRGRvNHxJqKsU,"{'compound_code': '45Q4+6M Woodburn, OR, USA', 'global_code': '84QV45Q4+6M'}",3.2,ChIJV8bfMH1clVQRGRvNHxJqKsU,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",286.0,"383 North Pacific Highway, Woodburn",1.0,
OPERATIONAL,"{'location': {'lat': 45.181581, 'lng': -122.808659}, 'viewport': {'northeast': {'lat': 45.1828785302915, 'lng': -122.8072498697085}, 'southwest': {'lat': 45.1801805697085, 'lng': -122.8099478302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Hubbard Inn,{'open_now': False},"[{'height': 5504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114853406548166839211"">Peter Terry</a>'], 'photo_reference': 'AW30NDzwB1oWrNH30tir68V771QMHCDKa3TzHg_nMZpwUxW0_QdKInlTn9sZ0wj-krXXdtcDFCdDVexDJG31wZkBh9zFR91FLysz5ii6R_irObPXr-9-X0WyJ0UEiPgLWHhZW8plheHblxXagCUCkBYV9Hs7dGV1V8uC-30UM4AleUF1JPgx', 'width': 8256}]",ChIJ79ibTn1nlVQRX-mIcAW6_rI,"{'compound_code': '55JR+JG Hubbard, OR, USA', 'global_code': '84QV55JR+JG'}",4.4,ChIJ79ibTn1nlVQRX-mIcAW6_rI,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",182.0,"3389 3rd Street, Hubbard",1.0,
